,borough,year,time_bin,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
1125,QUEENS,2019,21:00 - 21:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
1126,QUEENS,2019,22:00 - 22:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1127,QUEENS,2019,23:00 - 23:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1128,QUEENS,2020,00:00 - 00:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1129,QUEENS,2020,01:00 - 01:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1130,QUEENS,2020,02:00 - 02:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1131,QUEENS,2020,03:00 - 03:59,1.3,0.1,0.2,0.0,0.1,0.0,1.0,0.1
1132,QUEENS,2020,04:00 - 04:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1133,QUEENS,2020,05:00 - 05:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1134,QUEENS,2020,06:00 - 06:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1135,QUEENS,2020,07:00 - 07:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
1136,QUEENS,2020,08:00 - 08:59,1.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1137,QUEENS,2020,09:00 - 09:59,1.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1138,QUEENS,2020,10:00 - 10:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1139,QUEENS,2020,11:00 - 11:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
1140,QUEENS,2020,12:00 - 12:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1141,QUEENS,2020,13:00 - 13:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
1142,QUEENS,2020,14:00 - 14:59,1.2,0.0,0.1,0.0,0.2,0.0,0.9,0.0
1143,QUEENS,2020,15:00 - 15:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1144,QUEENS,2020,16:00 - 16:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
1145,QUEENS,2020,17:00 - 17:59,1.3,0.0,0.3,0.0,0.2,0.0,0.8,0.0
1146,QUEENS,2020,18:00 - 18:59,1.4,0.0,0.2,0.0,0.2,0.0,0.9,0.0
1147,QUEENS,2020,19:00 - 19:59,1.3,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1148,QUEENS,2020,20:00 - 20:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
1149,QUEENS,2020,21:00 - 21:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
1150,QUEENS,2020,22:00 - 22:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1151,QUEENS,2020,23:00 - 23:59,1.4,0.0,0.1,0.0,0.2,0.0,1.1,0.0
1152,QUEENS,2021,00:00 - 00:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1153,QUEENS,2021,01:00 - 01:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1154,QUEENS,2021,02:00 - 02:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1155,QUEENS,2021,03:00 - 03:59,1.3,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1156,QUEENS,2021,04:00 - 04:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1157,QUEENS,2021,05:00 - 05:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1158,QUEENS,2021,06:00 - 06:59,1.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0
1159,QUEENS,2021,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1160,QUEENS,2021,08:00 - 08:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1161,QUEENS,2021,09:00 - 09:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1162,QUEENS,2021,10:00 - 10:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1163,QUEENS,2021,11:00 - 11:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1164,QUEENS,2021,12:00 - 12:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1165,QUEENS,2021,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1166,QUEENS,2021,14:00 - 14:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1167,QUEENS,2021,15:00 - 15:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1168,QUEENS,2021,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1169,QUEENS,2021,17:00 - 17:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1170,QUEENS,2021,18:00 - 18:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
1171,QUEENS,2021,19:00 - 19:59,1.3,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1172,QUEENS,2021,20:00 - 20:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1173,QUEENS,2021,21:00 - 21:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1174,QUEENS,2021,22:00 - 22:59,1.5,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1175,QUEENS,2021,23:00 - 23:59,1.5,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1176,QUEENS,2022,00:00 - 00:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1177,QUEENS,2022,01:00 - 01:59,1.5,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1178,QUEENS,2022,02:00 - 02:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
1179,QUEENS,2022,03:00 - 03:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1180,QUEENS,2022,04:00 - 04:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1181,QUEENS,2022,05:00 - 05:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1182,QUEENS,2022,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1183,QUEENS,2022,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1184,QUEENS,2022,08:00 - 08:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1185,QUEENS,2022,09:00 - 09:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1186,QUEENS,2022,10:00 - 10:59,1.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0
1187,QUEENS,2022,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1188,QUEENS,2022,12:00 - 12:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1189,QUEENS,2022,13:00 - 13:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1190,QUEENS,2022,14:00 - 14:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1191,QUEENS,2022,15:00 - 15:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1192,QUEENS,2022,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1193,QUEENS,2022,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1194,QUEENS,2022,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1195,QUEENS,2022,19:00 - 19:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1196,QUEENS,2022,20:00 - 20:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1197,QUEENS,2022,21:00 - 21:59,1.4,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1198,QUEENS,2022,22:00 - 22:59,1.4,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1199,QUEENS,2022,23:00 - 23:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1200,QUEENS,2023,00:00 - 00:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1201,QUEENS,2023,01:00 - 01:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1202,QUEENS,2023,02:00 - 02:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1203,QUEENS,2023,03:00 - 03:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1204,QUEENS,2023,04:00 - 04:59,1.3,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1205,QUEENS,2023,05:00 - 05:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1206,QUEENS,2023,06:00 - 06:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1207,QUEENS,2023,07:00 - 07:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
1208,QUEENS,2023,08:00 - 08:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1209,QUEENS,2023,09:00 - 09:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1210,QUEENS,2023,10:00 - 10:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1211,QUEENS,2023,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1212,QUEENS,2023,12:00 - 12:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1213,QUEENS,2023,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1214,QUEENS,2023,14:00 - 14:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1215,QUEENS,2023,15:00 - 15:59,1.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1216,QUEENS,2023,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1217,QUEENS,2023,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1218,QUEENS,2023,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1219,QUEENS,2023,19:00 - 19:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1220,QUEENS,2023,20:00 - 20:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1221,QUEENS,2023,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1222,QUEENS,2023,22:00 - 22:59,1.5,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1223,QUEENS,2023,23:00 - 23:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
1224,QUEENS,2024,00:00 - 00:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1225,QUEENS,2024,01:00 - 01:59,1.3,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1226,QUEENS,2024,02:00 - 02:59,1.5,0.0,0.0,0.0,0.1,0.0,1.4,0.0
1227,QUEENS,2024,03:00 - 03:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1228,QUEENS,2024,04:00 - 04:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1229,QUEENS,2024,05:00 - 05:59,1.2,0.0,0.2,0.0,0.1,0.0,0.8,0.0
1230,QUEENS,2024,06:00 - 06:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1231,QUEENS,2024,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1232,QUEENS,2024,08:00 - 08:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1233,QUEENS,2024,09:00 - 09:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1234,QUEENS,2024,10:00 - 10:59,1.3,0.0,0.2,0.0,0.1,0.0,0.8,0.0
1235,QUEENS,2024,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1236,QUEENS,2024,12:00 - 12:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1237,QUEENS,2024,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1238,QUEENS,2024,14:00 - 14:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1239,QUEENS,2024,15:00 - 15:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1240,QUEENS,2024,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1241,QUEENS,2024,17:00 - 17:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1242,QUEENS,2024,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1243,QUEENS,2024,19:00 - 19:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1244,QUEENS,2024,20:00 - 20:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1245,QUEENS,2024,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1246,QUEENS,2024,22:00 - 22:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1247,QUEENS,2024,23:00 - 23:59,1.5,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1248,STATEN ISLAND,2012,00:00 - 00:59,1.4,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1249,STATEN ISLAND,2012,01:00 - 01:59,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0
1250,STATEN ISLAND,2012,02:00 - 02:59,1.1,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1251,STATEN ISLAND,2012,03:00 - 03:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1252,STATEN ISLAND,2012,04:00 - 04:59,1.7,0.0,0.2,0.0,0.1,0.0,1.5,0.0
1253,STATEN ISLAND,2012,05:00 - 05:59,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0
1254,STATEN ISLAND,2012,06:00 - 06:59,1.2,0.0,0.3,0.0,0.0,0.0,0.8,0.0
1255,STATEN ISLAND,2012,07:00 - 07:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1256,STATEN ISLAND,2012,08:00 - 08:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1257,STATEN ISLAND,2012,09:00 - 09:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1258,STATEN ISLAND,2012,10:00 - 10:59,1.3,0.0,0.3,0.0,0.0,0.0,0.9,0.0
1259,STATEN ISLAND,2012,11:00 - 11:59,1.2,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1260,STATEN ISLAND,2012,12:00 - 12:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1261,STATEN ISLAND,2012,13:00 - 13:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1262,STATEN ISLAND,2012,14:00 - 14:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1263,STATEN ISLAND,2012,15:00 - 15:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1264,STATEN ISLAND,2012,16:00 - 16:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1265,STATEN ISLAND,2012,17:00 - 17:59,1.3,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1266,STATEN ISLAND,2012,18:00 - 18:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1267,STATEN ISLAND,2012,19:00 - 19:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1268,STATEN ISLAND,2012,20:00 - 20:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1269,STATEN ISLAND,2012,21:00 - 21:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1270,STATEN ISLAND,2012,22:00 - 22:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1271,STATEN ISLAND,2012,23:00 - 23:59,1.4,0.0,0.2,0.0,0.1,0.0,1.2,0.0
1272,STATEN ISLAND,2013,00:00 - 00:59,1.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0
1273,STATEN ISLAND,2013,01:00 - 01:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1274,STATEN ISLAND,2013,02:00 - 02:59,1.3,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1275,STATEN ISLAND,2013,03:00 - 03:59,1.7,0.0,0.2,0.0,0.0,0.0,1.5,0.0
1276,STATEN ISLAND,2013,04:00 - 04:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1277,STATEN ISLAND,2013,05:00 - 05:59,1.7,0.1,0.0,0.0,0.0,0.0,1.7,0.1
1278,STATEN ISLAND,2013,06:00 - 06:59,1.2,0.0,0.3,0.0,0.0,0.0,0.9,0.0
1279,STATEN ISLAND,2013,07:00 - 07:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1280,STATEN ISLAND,2013,08:00 - 08:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1281,STATEN ISLAND,2013,09:00 - 09:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1282,STATEN ISLAND,2013,10:00 - 10:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1283,STATEN ISLAND,2013,11:00 - 11:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1284,STATEN ISLAND,2013,12:00 - 12:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1285,STATEN ISLAND,2013,13:00 - 13:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1286,STATEN ISLAND,2013,14:00 - 14:59,1.4,0.0,0.3,0.0,0.1,0.0,1.1,0.0
1287,STATEN ISLAND,2013,15:00 - 15:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1288,STATEN ISLAND,2013,16:00 - 16:59,1.4,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1289,STATEN ISLAND,2013,17:00 - 17:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1290,STATEN ISLAND,2013,18:00 - 18:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1291,STATEN ISLAND,2013,19:00 - 19:59,1.5,0.0,0.4,0.0,0.0,0.0,1.1,0.0
1292,STATEN ISLAND,2013,20:00 - 20:59,1.6,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1293,STATEN ISLAND,2013,21:00 - 21:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1294,STATEN ISLAND,2013,22:00 - 22:59,1.6,0.0,0.3,0.0,0.0,0.0,1.4,0.0
1295,STATEN ISLAND,2013,23:00 - 23:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1296,STATEN ISLAND,2014,00:00 - 00:59,1.7,0.0,0.1,0.0,0.0,0.0,1.5,0.0
1297,STATEN ISLAND,2014,01:00 - 01:59,1.4,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1298,STATEN ISLAND,2014,02:00 - 02:59,1.1,0.0,0.2,0.0,0.0,0.0,0.9,0.0
1299,STATEN ISLAND,2014,03:00 - 03:59,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1300,STATEN ISLAND,2014,04:00 - 04:59,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0
1301,STATEN ISLAND,2014,05:00 - 05:59,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1302,STATEN ISLAND,2014,06:00 - 06:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1303,STATEN ISLAND,2014,07:00 - 07:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
1304,STATEN ISLAND,2014,08:00 - 08:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1305,STATEN ISLAND,2014,09:00 - 09:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1306,STATEN ISLAND,2014,10:00 - 10:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1307,STATEN ISLAND,2014,11:00 - 11:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1308,STATEN ISLAND,2014,12:00 - 12:59,1.5,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1309,STATEN ISLAND,2014,13:00 - 13:59,1.3,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1310,STATEN ISLAND,2014,14:00 - 14:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
1311,STATEN ISLAND,2014,15:00 - 15:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1312,STATEN ISLAND,2014,16:00 - 16:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1313,STATEN ISLAND,2014,17:00 - 17:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1314,STATEN ISLAND,2014,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1315,STATEN ISLAND,2014,19:00 - 19:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1316,STATEN ISLAND,2014,20:00 - 20:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1317,STATEN ISLAND,2014,21:00 - 21:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1318,STATEN ISLAND,2014,22:00 - 22:59,1.8,0.0,0.2,0.0,0.0,0.0,1.6,0.0
1319,STATEN ISLAND,2014,23:00 - 23:59,1.2,0.0,0.3,0.0,0.0,0.0,0.8,0.0
1320,STATEN ISLAND,2015,00:00 - 00:59,1.2,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1321,STATEN ISLAND,2015,01:00 - 01:59,1.8,0.0,0.1,0.0,0.0,0.0,1.7,0.0
1322,STATEN ISLAND,2015,02:00 - 02:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1323,STATEN ISLAND,2015,03:00 - 03:59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1324,STATEN ISLAND,2015,04:00 - 04:59,1.6,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1325,STATEN ISLAND,2015,05:00 - 05:59,1.2,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1326,STATEN ISLAND,2015,06:00 - 06:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1327,STATEN ISLAND,2015,07:00 - 07:59,1.6,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1328,STATEN ISLAND,2015,08:00 - 08:59,1.8,0.0,0.2,0.0,0.0,0.0,1.5,0.0
1329,STATEN ISLAND,2015,09:00 - 09:59,1.2,0.0,0.2,0.0,0.0,0.0,0.9,0.0
1330,STATEN ISLAND,2015,10:00 - 10:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1331,STATEN ISLAND,2015,11:00 - 11:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1332,STATEN ISLAND,2015,12:00 - 12:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1333,STATEN ISLAND,2015,13:00 - 13:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1334,STATEN ISLAND,2015,14:00 - 14:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1335,STATEN ISLAND,2015,15:00 - 15:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1336,STATEN ISLAND,2015,16:00 - 16:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1337,STATEN ISLAND,2015,17:00 - 17:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1338,STATEN ISLAND,2015,18:00 - 18:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
1339,STATEN ISLAND,2015,19:00 - 19:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1340,STATEN ISLAND,2015,20:00 - 20:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
1341,STATEN ISLAND,2015,21:00 - 21:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1342,STATEN ISLAND,2015,22:00 - 22:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
1343,STATEN ISLAND,2015,23:00 - 23:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1344,STATEN ISLAND,2016,00:00 - 00:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1345,STATEN ISLAND,2016,01:00 - 01:59,1.4,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1346,STATEN ISLAND,2016,02:00 - 02:59,1.1,0.0,0.2,0.0,0.0,0.0,0.9,0.0
1347,STATEN ISLAND,2016,03:00 - 03:59,1.2,0.0,0.0,0.0,0.1,0.0,1.1,0.0
1348,STATEN ISLAND,2016,04:00 - 04:59,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0
1349,STATEN ISLAND,2016,05:00 - 05:59,1.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1350,STATEN ISLAND,2016,06:00 - 06:59,1.2,0.0,0.1,0.0,0.1,0.0,0.9,0.0
1351,STATEN ISLAND,2016,07:00 - 07:59,1.2,0.0,0.3,0.0,0.0,0.0,0.8,0.0
1352,STATEN ISLAND,2016,08:00 - 08:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1353,STATEN ISLAND,2016,09:00 - 09:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1354,STATEN ISLAND,2016,10:00 - 10:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1355,STATEN ISLAND,2016,11:00 - 11:59,1.4,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1356,STATEN ISLAND,2016,12:00 - 12:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1357,STATEN ISLAND,2016,13:00 - 13:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1358,STATEN ISLAND,2016,14:00 - 14:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1359,STATEN ISLAND,2016,15:00 - 15:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1360,STATEN ISLAND,2016,16:00 - 16:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1361,STATEN ISLAND,2016,17:00 - 17:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
1362,STATEN ISLAND,2016,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1363,STATEN ISLAND,2016,19:00 - 19:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
1364,STATEN ISLAND,2016,20:00 - 20:59,1.6,0.0,0.3,0.0,0.0,0.0,1.3,0.0
1365,STATEN ISLAND,2016,21:00 - 21:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1366,STATEN ISLAND,2016,22:00 - 22:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1367,STATEN ISLAND,2016,23:00 - 23:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1368,STATEN ISLAND,2017,00:00 - 00:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1369,STATEN ISLAND,2017,01:00 - 01:59,1.1,0.0,0.1,0.0,0.1,0.0,0.9,0.0
1370,STATEN ISLAND,2017,02:00 - 02:59,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
1371,STATEN ISLAND,2017,03:00 - 03:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1372,STATEN ISLAND,2017,04:00 - 04:59,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0
